"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TELK","Telik, Inc.","0.9011","48316080.9","2000","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TELK&selected=TELK",
"TLAB","Tellabs, Inc.","5.13","1976440230","1980","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLAB&selected=TLAB",
"WRLS","Telular Corporation","6.74","101066300","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WRLS&selected=WRLS",
"TLVT","Telvent GIT, S.A.","27.42","934857480","2004","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLVT&selected=TLVT",
"TNGN","Tengion, Inc.","2.55","31507800","2010","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TNGN&selected=TNGN",
"TNCC","Tennessee Commerce Bancorp, Inc. (TN)","4.4399","54144580.5","2006","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TNCC&selected=TNCC",
"TBNK","Territorial Bancorp Inc.","19.92","242565840","2009","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBNK&selected=TBNK",
"TESO","Tesco Corporation","19.36","738351680","n/a","Energy","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TESO&selected=TESO",
"TSLA","Tesla Motors, Inc.","25.58","2385872180","2010","Capital Goods","Auto Manufacturing","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSLA&selected=TSLA",
"TESS","TESSCO Technologies Incorporated","10.83","81788160","1994","Consumer Non-Durables","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TESS&selected=TESS",
"TSRA","Tessera Technologies, Inc.","17.98","917735160","2003","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSRA&selected=TSRA",
"TTEK","Tetra Tech, Inc.","23.3","1451473500","1991","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTEK&selected=TTEK",
"TEVA","Teva Pharmaceutical Industries Limited","50.01","44858970000","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TEVA&selected=TEVA",
"TCBI","Texas Capital Bancshares, Inc.","25.32","939802440","2003","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCBI&selected=TCBI",
"TCBIW","Texas Capital Bancshares, Inc.","15.44","11703520","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCBIW&selected=TCBIW",
"TXRH","Texas Roadhouse, Inc.","16.59","1201845960","2004","Consumer Services","Restaurants","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TXRH&selected=TXRH",
"THRD","TF Financial Corporation","21.5","60630000","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THRD&selected=THRD",
"TFSL","TFS Financial Corporation","10.74","3312409320","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TFSL&selected=TFSL",
"TGE","TGC Industries, Inc.","7.29","139997160","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGE&selected=TGE",
"ABCO","The Advisory Board Company","48.46","768042540","1994","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ABCO&selected=ABCO",
"ANDE","The Andersons, Inc.","47.74","883858360","n/a","Consumer Services","Farming/Seeds/Milling","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ANDE&selected=ANDE",
"TBBK","The Bancorp, Inc.","9.35","310382600","2004","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBBK&selected=TBBK",
"BKYF","The Bank of Kentucky Financial Corp.","22.68","168557760","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BKYF&selected=BKYF",
"BONT","The Bon-Ton Stores, Inc.","14.31","230562720","1991","Consumer Services","Department/Specialty Retail Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=BONT&selected=BONT",
"CAKE","The Cheesecake Factory Incorporated","29.55","1770931500","1992","Consumer Services","Restaurants","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CAKE&selected=CAKE",
"PLCE","The Children's Place Retail Stores, Inc.","52.98","1377691920","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PLCE&selected=PLCE",
"CTBC","The Connecticut Bank and Trust Company","6.9999","25346637.9","1997","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CTBC&selected=CTBC",
"DSGX","The Descartes Systems Group Inc.","6.65","409526950","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DSGX&selected=DSGX",
"DXYN","The Dixie Group, Inc.","4.49","53767750","n/a","Consumer Durables","Home Furnishings","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=DXYN&selected=DXYN",
"ESBK","The Elmira Savings Bank, FSB","16.6225","32646590","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ESBK&selected=ESBK",
"ENSG","The Ensign Group, Inc.","31.8","662902800","2007","Health Care","Hospital/Nursing Management","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ENSG&selected=ENSG",
"FINL","The Finish Line, Inc.","21.06","1085495580","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FINL&selected=FINL",
"FBMS","The First Bancshares, Inc.","8.7","26274000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FBMS&selected=FBMS",
"FLIC","The First of Long Island Corporation","26.88","234958080","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=FLIC&selected=FLIC",
"TFM","The Fresh Market, Inc.","38.98","1870689180","2010","Consumer Services","Food Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TFM&selected=TFM",
"HCKT","The Hackett Group, Inc.","4.19","173419910","n/a","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HCKT&selected=HCKT",
"HAIN","The Hain Celestial Group, Inc.","33.27","1431175590","n/a","Consumer Non-Durables","Packaged Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HAIN&selected=HAIN",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.35","27290550","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CUBA&selected=CUBA",
"INTG","The Intergroup Corporation","21.999","53325576","n/a","Consumer Services","Building operators","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=INTG&selected=INTG",
"KEYW","The KEYW Holding Corporation","12.14","311026800","2010","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=KEYW&selected=KEYW",
"KNOT","The Knot, Inc.","10.51","360493000","1999","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=KNOT&selected=KNOT",
"TMNG","The Management Network Group, Inc.","2.38","16833740","1999","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TMNG&selected=TMNG",
"MDCO","The Medicines Company","16.15","862183900","1989","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MDCO&selected=MDCO",
"MIDD","The Middleby Corporation","88.28","1629472240","n/a","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=MIDD&selected=MIDD",
"NDAQ","The NASDAQ OMX Group, Inc.","28.21","4970235270","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NDAQ&selected=NDAQ",
"NAVG","The Navigators Group, Inc.","50.97","802624590","1986","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NAVG&selected=NAVG",
"PTRY","The Pantry, Inc.","15.54","356440980","1999","Consumer Durables","Automotive Aftermarket","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PTRY&selected=PTRY",
"REVU","The Princeton Review, Inc.","0.3609","19315368","2001","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=REVU&selected=REVU",
"PRSC","The Providence Service Corporation","13.94","180676340","2003","Health Care","Medical/Nursing Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PRSC&selected=PRSC",
"SAVB","The Savannah Bancorp, Inc.","7.41","53352000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SAVB&selected=SAVB",
"SPNC","The Spectranetics Corporation","4.93","163804180","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPNC&selected=SPNC",
"ULTI","The Ultimate Software Group, Inc.","56.79","1455527700","1998","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULTI&selected=ULTI",
"WTSLA","The Wet Seal, Inc.","4.4","440475200","1990","Consumer Services","Clothing/Shoe/Accessory Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTSLA&selected=WTSLA",
"YORW","The York Water Company","17.26","219150220","n/a","Public Utilities","Water Supply","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YORW&selected=YORW",
"NCTY","The9 Limited","6.63","195671190","2004","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=NCTY&selected=NCTY",
"THRX","Theravance, Inc.","26.4","1939317600","2004","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THRX&selected=THRX",
"KOOL","THERMOGENESIS Corp.","2.28","37268880","n/a","Capital Goods","Medical Specialities","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=KOOL&selected=KOOL",
"TST","TheStreet.com, Inc.","3.47","110810980","n/a","Consumer Services","Newspapers/Magazines","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TST&selected=TST",
"TCRD","THL Credit, Inc.","13.79","276351600","2010","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCRD&selected=TCRD",
"TGIS","Thomas Group, Inc.","1.41","3118920","1993","Consumer Services","Professional Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGIS&selected=TGIS",
"TPGI","Thomas Properties Group, Inc.","3.36","124128480","2004","Finance","Real Estate","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TPGI&selected=TPGI",
"THOR","Thoratec Corporation","27.42","1608320100","1984","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THOR&selected=THOR",
"THQI","THQ Inc.","4.46","303471780","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THQI&selected=THQI",
"THLD","Threshold Pharmaceuticals, Inc.","1.89","92224440","2005","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THLD&selected=THLD",
"THTI","THT Heat Transfer Technology, Inc.","3.5147","71889673.8","n/a","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=THTI&selected=THTI",
"OINK","Tianli Agritech, Inc.","3.4","34425000","2010","Consumer Non-Durables","Farming/Seeds/Milling","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=OINK&selected=OINK",
"TIBB","TIB Financial Corporation","18.5","142117000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIBB&selected=TIBB",
"TIBX","TIBCO Software, Inc.","29.52","4885471440","1999","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIBX&selected=TIBX",
"TBET","Tibet Pharmaceuticals, Inc.","4.2","62214600","2011","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBET&selected=TBET",
"TICC","TICC Capital Corp.","11.09","353615740","2003","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TICC&selected=TICC",
"TDBK","Tidelands Bancshares, Inc.","0.3781","1617133.7","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TDBK&selected=TDBK",
"TIER","Tier Technologies, Inc.","5.24","86968280","1997","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIER&selected=TIER",
"TIGR","TigerLogic Corporation","4.4","123490400","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIGR&selected=TIGR",
"TIII","TII Network Technologies, Inc.","2.79","40415940","n/a","Consumer Durables","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIII&selected=TIII",
"TSBK","Timberland Bancorp, Inc.","5.589","39374505","n/a","Finance","Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSBK&selected=TSBK",
"TITN","Titan Machinery Inc.","26.94","482226000","1993","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TITN&selected=TITN",
"TIVO","TiVo Inc.","8.64","1030129920","1999","Consumer Services","Television Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIVO&selected=TIVO",
"TLGD","Tollgrade Communications, Inc.","10.06","130850420","1995","Consumer Services","Other Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLGD&selected=TLGD",
"TOMO","TomoTherapy Incorporated","4.62","259265160","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOMO&selected=TOMO",
"TISA","Top Image Systems, Ltd.","1.24","11657240","1996","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TISA&selected=TISA",
"TOPS","TOP Ships Inc.","0.7","23026500","n/a","Transportation","Marine Transportation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOPS&selected=TOPS",
"TORM          ","TOR Minerals International Inc","18.555","36627570","1988","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TORM          &selected=TORM          ",
"TRGL","Toreador Resources Corporation","8.06","209100580","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRGL&selected=TRGL",
"TRMD","TORM A/S","5.75","418600000","n/a","Consumer Services","Marine Transportation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRMD&selected=TRMD",
"TRNX","Tornier N.V.","19.77","771820800","n/a","Health Care","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRNX&selected=TRNX",
"TOBC","Tower Bancorp Inc","21.78","261011520","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOBC&selected=TOBC",
"TOFC","Tower Financial Corporation","8.25","39690750","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOFC&selected=TOFC",
"TWGP","Tower Group, Inc.","22.73","954137210","2004","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWGP&selected=TWGP",
"TSEM","Tower Semiconductor Ltd.","1.38","394651020","1994","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSEM&selected=TSEM",
"TSEMG","Tower Semiconductor Ltd.","1.21","58284490","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSEMG&selected=TSEMG",
"TWER","Towerstream Corporation","4.02","170307300","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWER&selected=TWER",
"CLUB","Town Sports International Holdings, Inc.","5.56","126089680","2006","Consumer Services","Hotels/Resorts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CLUB&selected=CLUB",
"TOWN","Towne Bank","15.5","447779500","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOWN&selected=TOWN",
"TPCG","TPC Group, Inc.","36.97","600207950","n/a","Basic Industries","Major Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TPCG&selected=TPCG",
"TSCO","Tractor Supply Company","63.77","4642838620","1994","Consumer Services","RETAIL: Building Materials","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSCO&selected=TSCO",
"TRAD","TradeStation Group Inc","7.53","302103600","n/a","Finance","Investment Bankers/Brokers/Service","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRAD&selected=TRAD",
"TRBR","Trailer Bridge, Inc.","2.88","34608960","n/a","Consumer Services","Marine Transportation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRBR&selected=TRBR",
"TWMC","Trans World Entertainment Corp.","1.66","52165500","n/a","Consumer Services","Consumer Electronics/Video Chains","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWMC&selected=TWMC",
"TSON","TranS1 Inc.","5.16","107730480","2007","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSON&selected=TSON",
"TACT","TransAct Technologies Incorporated","11.631","109819902","1996","Technology","Computer peripheral equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TACT&selected=TACT",
"TRNS","Transcat, Inc.","9.25","67099500","n/a","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRNS&selected=TRNS",
"TRCR","Transcend Services, Inc.","22.27","235794760","1990","Miscellaneous","Business Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRCR&selected=TRCR",
"TSPT","Transcept Pharmaceuticals, Inc.","8.89","119543830","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSPT&selected=TSPT",
"TGA","Transglobe Energy Corp","14.14","1030707020","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGA&selected=TGA",
"TTHI","Transition Therapeutics, Inc.","3.26","75690680","n/a","Consumer Durables","Specialty Chemicals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTHI&selected=TTHI",
"TXCC","TranSwitch Corporation","4.42","105165060","1995","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TXCC&selected=TXCC",
"TZYM","Tranzyme, Inc.","4","94836000","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TZYM&selected=TZYM",
"TZOO","Travelzoo Inc","78.81","1295951640","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TZOO&selected=TZOO",
"TREE","Tree.com, Inc.","5.24","57477560","1994","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TREE&selected=TREE",
"TCBK","TriCo Bancshares","15.44","244878400","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCBK&selected=TCBK",
"TRID","Trident Microsystems, Inc.","1.02","181756860","n/a","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRID&selected=TRID",
"TRS","TriMas Corporation","20.77","707550820","1986","Capital Goods","Industrial Specialties","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRS&selected=TRS",
"TRMB","Trimble Navigation Limited","49.92","5994693120","1990","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRMB&selected=TRMB",
"TRMS","Trimeris, Inc.","2.52","56246400","1997","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRMS&selected=TRMS",
"TRIB","Trinity Biotech plc","9.25","191826500","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRIB&selected=TRIB",
"TQNT","TriQuint Semiconductor, Inc.","11.82","1839392940","1993","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TQNT&selected=TQNT",
"TRIT","Tri-Tech Holding Inc.","11.35","92207400","2009","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRIT&selected=TRIT",
"TSRX","Trius Therapeutics, Inc.","5.21","123263390","2010","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSRX&selected=TSRX",
"TRLG","True Religion Apparel, Inc.","26.65","670354100","n/a","Consumer Non-Durables","Apparel","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRLG&selected=TRLG",
"TBOW","Trunkbow International Holdings Ltd.","3.85","140417200","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBOW&selected=TBOW",
"TRST","TrustCo Bank Corp NY","5.95","458923500","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRST&selected=TRST",
"TRMK","Trustmark Corporation","23.34","1492079520","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRMK&selected=TRMK",
"TSRI","TSR, Inc.","5.03","10155570","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSRI&selected=TSRI",
"TTMI","TTM Technologies, Inc.","16.89","1364407980","2000","Technology","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTMI&selected=TTMI",
"TUES","Tuesday Morning Corp.","4.86","209329920","1991","Consumer Services","Department/Specialty Retail Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TUES&selected=TUES",
"TFCO","Tufco Technologies, Inc.","3.3","14219700","1994","Consumer Durables","Containers/Packaging","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TFCO&selected=TFCO",
"TWTC","tw telecom inc.","19.46","2929761380","1999","Public Utilities","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWTC&selected=TWTC",
"TWIN","Twin Disc, Incorporated","31.72","359673080","1990","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWIN&selected=TWIN",
"USCR","U S Concrete, Inc.","9.53","113826320","n/a","Capital Goods","Building Materials","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USCR&selected=USCR",
"PRTS","U.S. Auto Parts Network, Inc.","7.67","233543830","2000","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=PRTS&selected=PRTS",
"USEG","U.S. Energy Corp.","6.13","166711480","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USEG&selected=USEG",
"GROW","U.S. Global Investors, Inc.","8.9","118556900","n/a","Finance","Investment Managers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=GROW&selected=GROW",
"USHS","U.S. Home Systems, Inc.","4.68","33527520","n/a","Basic Industries","Engineering & Construction","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USHS&selected=USHS",
"USPH","U.S. Physical Therapy, Inc.","22.75","268199750","1992","Health Care","Medical/Nursing Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=USPH&selected=USPH",
"UFPT","UFP Technologies, Inc.","17.78","113471960","1993","Capital Goods","Containers/Packaging","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UFPT&selected=UFPT",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","50.07","2976961920","2007","Consumer Services","Other Specialty Stores","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULTA&selected=ULTA",
"UCTT","Ultra Clean Holdings, Inc.","10.09","228165170","2004","Technology","Semiconductors","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UCTT&selected=UCTT",
"ULBI","Ultralife Corporation","4.52","78155320","1992","Energy","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULBI&selected=ULBI",
"ULTR","Ultrapetrol (Bahamas) Limited","5.68","170081920","2006","Transportation","Marine Transportation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULTR&selected=ULTR",
"UTEK","Ultratech, Inc.","26.21","657373010","1993","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UTEK&selected=UTEK",
"UMBF","UMB Financial Corporation","37.69","1527877220","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UMBF&selected=UMBF",
"UMPQ","Umpqua Holdings Corporation","11.22","1285610040","n/a","Finance","Savings Institutions","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UMPQ&selected=UMPQ",
"UNAM","Unico American Corporation","9.65","51309050","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNAM&selected=UNAM",
"UNFY","Unify Corporation","2.4501","35715107.7","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNFY&selected=UNFY",
"UNIS","Unilife Corporation","4.96","315044320","n/a","Health Care","Medical/Dental Instruments","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNIS&selected=UNIS",
"UNB","Union Bankshares, Inc.","19","84664000","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNB&selected=UNB",
"UDRL","Union Drilling, Inc.","11.94","276793080","2005","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UDRL&selected=UDRL",
"UBSH","Union First Market Bankshares Corporation","11.83","307733790","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBSH&selected=UBSH",
"UNXL","Uni-Pixel, Inc.","6.66","47499120","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UNXL&selected=UNXL",
"UBCP","United Bancorp, Inc.","8.54","44894780","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBCP&selected=UBCP",
"UBOH","United Bancshares, Inc.","9.02","31073900","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBOH&selected=UBOH",
"UBSI","United Bankshares, Inc.","25.9","1129861600","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UBSI&selected=UBSI",
